Account.ExternalID__c,Amount,CloseDate,CreatedDate,LeadSource,Name,StageName,Type,Difficulty__c,ExternalID__c
ACC-454,92000,2025-01-10,2020-12-05T18:56:00+0200,Partner Referral,Transform cross-media infrastructures,Prospecting,Existing Customer - Downgrade,100,Opp-1087
ACC-454,125000,2024-04-17,2023-07-02T00:20:00+0200,Direct Mail,Generate plug-and-play interfaces,Negotiation/Review,New Customer,85,Opp-1088
ACC-454,150000,2025-01-05,2023-09-30T17:55:00+0200,Other,Architect 24/7 info-mediaries,Negotiation/Review,Existing Customer - Downgrade,0,Opp-1089
ACC-454,25000,2024-08-19,2022-09-01T01:23:00+0200,Web,Visualize granular synergies,Closed Won,Existing Customer - Downgrade,20,Opp-1090
ACC-454,192000,2025-03-08,2020-08-05T21:40:00+0200,Web,Exploit plug-and-play partnerships,Perception Analysis,Existing Customer - Replacement,75,Opp-1091
ACC-455,204000,2024-06-01,2021-01-31T16:30:00+0200,Partner Referral,Strategize extensible portals,Closed Lost,New Customer,35,Opp-1092
ACC-456,184000,2024-08-08,2023-02-11T08:55:00+0200,Direct Mail,Synthesize dot-com relationships,Id. Decision Makers,New Customer,0,Opp-1093
ACC-456,128000,2025-02-12,2021-08-01T04:02:58+0200,Phone Inquiry,Benchmark web-enabled systems,Needs Analysis,New Customer,100,Opp-1094
ACC-457,67000,2025-01-10,2023-06-07T00:20:00+0200,Phone Inquiry,Orchestrate wireless channels,Qualification,Existing Customer - Upgrade,80,Opp-1095
ACC-457,198000,2025-01-28,2020-12-08T11:08:00+0200,Partner Referral,Repurpose 24/7 deliverables,Closed Lost,Existing Customer - Replacement,50,Opp-1096
ACC-458,148000,2024-11-07,2024-11-01T13:09:00+0200,Web,Matrix e-business applications,Closed Won,Existing Customer - Replacement,45,Opp-1097
ACC-458,167000,2025-02-15,2021-02-03T20:42:00+0200,Web,Deploy scalable channels,Qualification,New Customer,55,Opp-1098
ACC-458,166000,2024-10-04,2025-02-05T21:31:00+0200,Direct Mail,Envisioneer bricks-and-clicks functionalities,Prospecting,Existing Customer - Upgrade,80,Opp-1099
ACC-459,161000,2024-08-22,2020-12-12T19:25:00+0200,Other,Deliver sticky e-commerce,Needs Analysis,New Customer,10,Opp-1100
ACC-459,51000,2025-02-08,2022-02-07T15:53:58+0200,Partner Referral,Enable cross-media deliverables,Prospecting,Existing Customer - Downgrade,85,Opp-1101
ACC-459,52000,2024-04-11,2023-12-07T11:44:00+0200,Direct Mail,Re-contextualize global niches,Id. Decision Makers,Existing Customer - Replacement,85,Opp-1102
ACC-459,156000,2024-04-22,2025-02-07T12:31:00+0200,Web,Re-contextualize turn-key synergies,Closed Lost,Existing Customer - Upgrade,5,Opp-1103
ACC-460,185000,2024-06-03,2020-11-02T16:32:00+0200,Phone Inquiry,Reinvent bleeding-edge web-readiness,Qualification,Existing Customer - Upgrade,75,Opp-1104
ACC-460,127000,2024-12-24,2024-11-04T19:34:00+0200,Phone Inquiry,Revolutionize frictionless markets,Qualification,New Customer,10,Opp-1105
ACC-461,147000,2025-02-28,2024-09-02T00:42:00+0200,Partner Referral,Re-contextualize killer supply-chains,Negotiation/Review,Existing Customer - Downgrade,65,Opp-1106
ACC-461,247000,2024-06-05,2023-01-09T18:42:00+0200,Other,Incubate seamless convergence,Proposal/Price Quote,New Customer,90,Opp-1107
ACC-461,161000,2025-03-28,2023-08-04T18:24:00+0200,Phone Inquiry,Visualize rich e-tailers,Negotiation/Review,New Customer,90,Opp-1108
ACC-461,176000,2024-11-29,2020-10-10T22:05:00+0200,Direct Mail,Orchestrate global channels,Negotiation/Review,Existing Customer - Replacement,100,Opp-1109
ACC-462,32000,2024-05-20,2023-09-07T00:06:00+0200,Partner Referral,Re-contextualize global interfaces,Needs Analysis,Existing Customer - Replacement,10,Opp-1110
ACC-462,147000,2024-08-06,2023-06-05T02:53:00+0200,Partner Referral,Deploy front-end solutions,Needs Analysis,Existing Customer - Upgrade,35,Opp-1111
ACC-463,156000,2024-12-28,2021-08-03T13:02:58+0200,Other,Orchestrate clicks-and-mortar architectures,Negotiation/Review,Existing Customer - Downgrade,70,Opp-1112
ACC-463,86000,2024-07-20,2023-04-03T14:57:00+0200,Trade Show,Deliver viral markets,Prospecting,Existing Customer - Replacement,30,Opp-1113
ACC-463,174000,2024-11-02,2020-02-04T05:32:00+0200,Trade Show,Target bleeding-edge paradigms,Id. Decision Makers,Existing Customer - Replacement,25,Opp-1114
ACC-463,60000,2024-04-22,2020-02-02T14:28:00+0200,Phone Inquiry,Empower proactive convergence,Qualification,Existing Customer - Upgrade,60,Opp-1115
ACC-464,137000,2024-12-19,2024-06-11T16:34:00+0200,Phone Inquiry,Strategize leading-edge e-commerce,Proposal/Price Quote,New Customer,95,Opp-1116
ACC-464,209000,2025-01-18,2021-01-31T10:50:00+0200,Other,Aggregate world-class roi,Closed Lost,New Customer,45,Opp-1117
ACC-465,247000,2024-08-04,2021-10-12T06:31:00+0200,Phone Inquiry,Enhance best-of-breed roi,Perception Analysis,Existing Customer - Upgrade,80,Opp-1118
ACC-465,207000,2025-01-30,2021-10-04T10:47:58+0200,Partner Referral,Integrate proactive schemas,Id. Decision Makers,New Customer,20,Opp-1119
ACC-465,84000,2025-03-24,2024-04-10T00:44:00+0200,Phone Inquiry,Strategize magnetic supply-chains,Perception Analysis,New Customer,15,Opp-1120
ACC-465,42000,2024-07-07,2021-07-11T03:56:00+0200,Phone Inquiry,Re-intermediate transparent supply-chains,Qualification,Existing Customer - Downgrade,70,Opp-1121
ACC-466,62000,2024-12-21,2023-10-02T12:11:00+0200,Other,Leverage synergistic architectures,Qualification,New Customer,90,Opp-1122
ACC-466,89000,2024-05-21,2022-05-07T12:29:00+0200,Direct Mail,Extend bleeding-edge users,Needs Analysis,Existing Customer - Downgrade,40,Opp-1123
ACC-466,53000,2025-01-04,2023-09-05T10:23:00+0200,Trade Show,Maximize plug-and-play solutions,Value Proposition,New Customer,45,Opp-1124
ACC-467,140000,2025-02-03,2021-12-11T17:37:00+0200,Trade Show,Benchmark integrated users,Id. Decision Makers,Existing Customer - Downgrade,95,Opp-1125
ACC-467,197000,2024-12-29,2023-08-02T18:08:58+0200,Partner Referral,Engineer leading-edge deliverables,Prospecting,New Customer,20,Opp-1126
ACC-467,204000,2024-05-28,2023-08-05T21:06:00+0200,Other,Benchmark integrated markets,Value Proposition,Existing Customer - Upgrade,65,Opp-1127
ACC-467,95000,2024-06-13,2023-02-04T14:03:00+0200,Direct Mail,Synergize b2b methodologies,Proposal/Price Quote,Existing Customer - Downgrade,10,Opp-1128
ACC-468,239000,2025-01-17,2023-12-09T04:30:00+0200,Web,Deliver leading-edge web services,Qualification,Existing Customer - Upgrade,90,Opp-1129
ACC-468,63000,2025-02-10,2022-05-12T07:05:00+0200,Web,Enable cutting-edge niches,Qualification,Existing Customer - Upgrade,90,Opp-1130
ACC-469,206000,2024-06-28,2020-07-10T17:32:00+0200,Trade Show,Grow cutting-edge supply-chains,Closed Lost,New Customer,65,Opp-1131
ACC-469,246000,2024-11-03,2022-04-08T04:02:00+0200,Other,Incubate integrated solutions,Negotiation/Review,New Customer,100,Opp-1132
ACC-470,37000,2024-11-26,2021-01-10T20:26:00+0200,Trade Show,Monetize one-to-one web-readiness,Qualification,New Customer,30,Opp-1133
ACC-471,82000,2025-03-29,2021-06-02T00:56:00+0200,Partner Referral,Target seamless metrics,Closed Lost,New Customer,40,Opp-1134
ACC-471,54000,2024-08-12,2021-01-02T03:20:00+0200,Partner Referral,Cultivate plug-and-play e-tailers,Id. Decision Makers,Existing Customer - Replacement,35,Opp-1135
ACC-472,72000,2024-07-14,2022-09-01T07:12:00+0200,Trade Show,Enable out-of-the-box eyeballs,Value Proposition,New Customer,95,Opp-1136
ACC-472,16000,2025-01-28,2023-08-06T09:49:00+0200,Trade Show,Innovate open-source niches,Closed Won,New Customer,15,Opp-1137
ACC-473,91000,2025-03-21,2023-10-04T03:58:00+0200,Trade Show,Maximize bricks-and-clicks experiences,Closed Won,Existing Customer - Upgrade,60,Opp-1138
ACC-473,15000,2024-08-10,2024-01-07T04:29:00+0200,Partner Referral,Revolutionize extensible experiences,Perception Analysis,Existing Customer - Upgrade,55,Opp-1139
ACC-474,95000,2025-01-22,2020-06-12T16:16:00+0200,Web,Disintermediate b2b channels,Qualification,Existing Customer - Replacement,0,Opp-1140
ACC-474,77000,2024-10-13,2020-02-06T13:07:00+0200,Direct Mail,Aggregate e-business infrastructures,Id. Decision Makers,Existing Customer - Replacement,5,Opp-1141
ACC-474,117000,2024-04-13,2021-10-09T19:59:00+0200,Web,Visualize cross-platform synergies,Id. Decision Makers,New Customer,5,Opp-1142
ACC-475,133000,2025-03-22,2023-04-30T19:29:00+0200,Web,Generate cutting-edge content,Negotiation/Review,Existing Customer - Downgrade,45,Opp-1143
ACC-475,238000,2024-12-08,2024-07-01T04:38:00+0200,Partner Referral,Integrate cross-platform e-business,Qualification,Existing Customer - Upgrade,0,Opp-1144
ACC-475,126000,2024-04-12,2022-01-10T00:29:00+0200,Phone Inquiry,Cultivate value-added eyeballs,Proposal/Price Quote,Existing Customer - Downgrade,80,Opp-1145
ACC-475,131000,2024-12-17,2023-06-09T04:59:00+0200,Partner Referral,Matrix plug-and-play systems,Needs Analysis,Existing Customer - Downgrade,95,Opp-1146
ACC-475,75000,2024-12-27,2020-11-04T09:38:00+0200,Phone Inquiry,Architect synergistic metrics,Perception Analysis,Existing Customer - Downgrade,45,Opp-1147
ACC-476,71000,2024-10-21,2023-06-11T17:53:00+0200,Trade Show,Incubate open-source markets,Prospecting,Existing Customer - Replacement,0,Opp-1148
ACC-476,210000,2025-03-21,2024-03-01T20:28:00+0200,Web,Disintermediate enterprise models,Value Proposition,Existing Customer - Downgrade,50,Opp-1149
ACC-476,110000,2024-10-02,2022-06-10T02:32:00+0200,Phone Inquiry,Scale sticky eyeballs,Needs Analysis,Existing Customer - Upgrade,0,Opp-1150
ACC-476,181000,2024-08-20,2020-03-08T02:19:00+0200,Trade Show,Matrix bleeding-edge e-commerce,Prospecting,Existing Customer - Upgrade,30,Opp-1151
ACC-478,13000,2024-05-27,2023-10-05T20:55:00+0200,Web,Synergize transparent synergies,Closed Lost,Existing Customer - Downgrade,40,Opp-1152
ACC-478,92000,2024-07-04,2021-10-01T19:36:00+0200,Trade Show,Deliver killer architectures,Qualification,New Customer,65,Opp-1153
ACC-479,187000,2024-07-06,2020-01-02T15:53:58+0200,Phone Inquiry,Enhance seamless web services,Value Proposition,Existing Customer - Upgrade,60,Opp-1154
ACC-479,117000,2024-06-19,2024-11-10T11:19:00+0200,Web,Implement rich initiatives,Closed Lost,Existing Customer - Replacement,95,Opp-1155
ACC-480,48000,2024-04-26,2024-05-02T22:02:00+0200,Direct Mail,Incentivize end-to-end applications,Closed Lost,Existing Customer - Downgrade,25,Opp-1156
ACC-480,221000,2024-11-19,2022-10-07T20:57:00+0200,Other,Transition robust bandwidth,Proposal/Price Quote,New Customer,25,Opp-1157
ACC-481,97000,2024-10-10,2022-05-12T05:19:00+0200,Partner Referral,Expedite user-centric mindshare,Qualification,Existing Customer - Upgrade,100,Opp-1158
ACC-482,210000,2024-12-31,2025-01-10T02:46:00+0200,Partner Referral,Monetize back-end experiences,Proposal/Price Quote,New Customer,65,Opp-1159
ACC-482,86000,2024-04-23,2024-12-10T21:58:00+0200,Phone Inquiry,Reinvent plug-and-play e-markets,Closed Lost,Existing Customer - Replacement,65,Opp-1160
ACC-482,38000,2024-09-20,2020-08-06T09:27:00+0200,Direct Mail,Enable robust paradigms,Proposal/Price Quote,Existing Customer - Downgrade,85,Opp-1161
ACC-484,196000,2024-05-05,2024-05-01T08:35:00+0200,Other,Mesh collaborative markets,Closed Lost,Existing Customer - Replacement,70,Opp-1162
ACC-484,229000,2024-12-19,2020-09-04T07:00:00+0200,Direct Mail,Re-intermediate customized portals,Value Proposition,New Customer,10,Opp-1163
ACC-484,24000,2024-05-10,2022-08-06T07:09:00+0200,Trade Show,Benchmark robust channels,Id. Decision Makers,Existing Customer - Upgrade,5,Opp-1164
ACC-485,238000,2024-08-12,2020-05-11T16:09:00+0200,Partner Referral,Facilitate killer networks,Negotiation/Review,Existing Customer - Downgrade,70,Opp-1165
ACC-485,135000,2024-04-04,2022-02-10T14:44:00+0200,Trade Show,Scale dynamic niches,Id. Decision Makers,Existing Customer - Downgrade,85,Opp-1166
ACC-486,79000,2025-03-04,2021-09-01T15:38:00+0200,Web,Exploit scalable web services,Prospecting,Existing Customer - Replacement,50,Opp-1167
ACC-486,227000,2024-05-27,2020-11-06T02:01:00+0200,Phone Inquiry,Utilize e-business roi,Qualification,New Customer,85,Opp-1168
ACC-487,76000,2024-06-05,2021-01-07T07:02:00+0200,Direct Mail,Leverage b2c markets,Perception Analysis,Existing Customer - Downgrade,30,Opp-1169
ACC-487,100000,2025-03-16,2022-08-10T21:04:00+0200,Direct Mail,Reinvent out-of-the-box niches,Prospecting,New Customer,65,Opp-1170
ACC-487,205000,2025-02-18,2021-10-03T03:31:00+0200,Trade Show,Iterate customized synergies,Proposal/Price Quote,Existing Customer - Downgrade,80,Opp-1171
ACC-488,72000,2024-05-01,2021-11-08T08:28:00+0200,Partner Referral,Empower b2b e-business,Closed Won,Existing Customer - Downgrade,50,Opp-1172
ACC-489,45000,2025-03-07,2022-06-07T07:45:00+0200,Trade Show,Envisioneer efficient architectures,Perception Analysis,Existing Customer - Upgrade,35,Opp-1173
ACC-489,129000,2025-02-25,2021-10-05T13:34:00+0200,Trade Show,Embrace b2c info-mediaries,Closed Won,New Customer,45,Opp-1174
ACC-489,218000,2024-05-28,2025-01-31T13:23:00+0200,Trade Show,E-enable next-generation web-readiness,Negotiation/Review,Existing Customer - Upgrade,35,Opp-1175
ACC-489,219000,2024-07-13,2022-01-06T14:32:58+0200,Direct Mail,Syndicate user-centric web-readiness,Qualification,Existing Customer - Upgrade,95,Opp-1176
ACC-489,239000,2024-08-30,2023-07-03T08:55:00+0200,Partner Referral,Engineer rich web-readiness,Negotiation/Review,Existing Customer - Replacement,55,Opp-1177
ACC-489,12000,2024-11-06,2023-05-12T03:13:00+0200,Other,Streamline world-class e-tailers,Id. Decision Makers,New Customer,35,Opp-1178
ACC-490,100000,2024-07-26,2020-04-09T18:47:00+0200,Other,Leverage synergistic platforms,Perception Analysis,Existing Customer - Downgrade,20,Opp-1179
ACC-490,103000,2024-11-01,2024-09-06T05:53:00+0200,Phone Inquiry,Enable next-generation web-readiness,Proposal/Price Quote,New Customer,45,Opp-1180
ACC-491,192000,2024-11-12,2021-09-11T10:07:00+0200,Other,Deliver bricks-and-clicks relationships,Negotiation/Review,Existing Customer - Upgrade,80,Opp-1181
ACC-491,99000,2025-02-01,2023-02-07T18:53:00+0200,Phone Inquiry,Productize interactive supply-chains,Needs Analysis,Existing Customer - Downgrade,95,Opp-1182
ACC-491,76000,2025-01-06,2021-11-03T02:42:00+0200,Trade Show,Re-intermediate impactful communities,Needs Analysis,New Customer,40,Opp-1183
ACC-491,95000,2024-09-18,2024-03-09T04:16:00+0200,Direct Mail,Disintermediate dot-com experiences,Closed Won,New Customer,80,Opp-1184
ACC-492,155000,2024-09-12,2021-06-12T14:41:00+0200,Direct Mail,Facilitate cross-media supply-chains,Closed Won,Existing Customer - Replacement,65,Opp-1185
ACC-492,207000,2024-07-10,2023-11-09T15:45:00+0200,Trade Show,Strategize synergistic metrics,Closed Lost,Existing Customer - Downgrade,30,Opp-1186
ACC-492,88000,2025-03-30,2020-08-10T18:58:00+0200,Other,Unleash frictionless experiences,Qualification,Existing Customer - Replacement,40,Opp-1187
ACC-493,152000,2024-06-21,2024-01-10T05:48:00+0200,Phone Inquiry,Exploit scalable supply-chains,Qualification,Existing Customer - Replacement,15,Opp-1188
ACC-493,34000,2025-02-21,2023-07-12T05:19:00+0200,Trade Show,Extend clicks-and-mortar metrics,Perception Analysis,Existing Customer - Downgrade,50,Opp-1189
ACC-494,239000,2024-05-17,2024-10-08T16:59:00+0200,Other,Whiteboard value-added metrics,Closed Won,New Customer,10,Opp-1190
ACC-495,40000,2024-10-14,2022-06-03T18:27:00+0200,Phone Inquiry,Transform one-to-one niches,Negotiation/Review,Existing Customer - Replacement,55,Opp-1191
ACC-495,176000,2024-10-08,2023-10-03T19:38:00+0200,Phone Inquiry,Deliver customized markets,Negotiation/Review,New Customer,30,Opp-1192
ACC-495,100000,2024-04-27,2022-11-04T07:57:00+0200,Trade Show,Enable compelling infrastructures,Qualification,Existing Customer - Upgrade,75,Opp-1193
ACC-495,40000,2025-01-30,2020-05-09T00:51:00+0200,Web,Streamline end-to-end partnerships,Id. Decision Makers,Existing Customer - Downgrade,45,Opp-1194
ACC-496,194000,2024-08-29,2020-10-11T02:46:00+0200,Web,Grow efficient niches,Proposal/Price Quote,Existing Customer - Downgrade,100,Opp-1195
ACC-496,183000,2025-01-09,2020-01-07T13:34:00+0200,Web,Productize ubiquitous platforms,Needs Analysis,Existing Customer - Replacement,60,Opp-1196
ACC-496,225000,2025-02-06,2023-02-08T07:18:00+0200,Trade Show,Enhance scalable action-items,Perception Analysis,Existing Customer - Downgrade,15,Opp-1197
ACC-497,139000,2024-12-15,2021-01-01T23:17:00+0200,Phone Inquiry,Empower e-business partnerships,Value Proposition,Existing Customer - Replacement,85,Opp-1198
ACC-497,170000,2024-08-07,2022-09-08T20:53:00+0200,Other,Extend extensible content,Needs Analysis,Existing Customer - Replacement,25,Opp-1199
ACC-497,62000,2025-01-16,2020-04-04T03:51:00+0200,Web,Redefine revolutionary networks,Closed Won,Existing Customer - Upgrade,15,Opp-1200
ACC-497,155000,2024-04-29,2021-05-02T06:40:00+0200,Direct Mail,Revolutionize front-end synergies,Perception Analysis,Existing Customer - Upgrade,0,Opp-1201
ACC-497,220000,2024-04-29,2020-04-07T19:23:00+0200,Partner Referral,Productize rich metrics,Closed Won,New Customer,70,Opp-1202
ACC-498,36000,2024-07-07,2023-10-02T09:53:58+0200,Partner Referral,Reinvent compelling technologies,Qualification,New Customer,75,Opp-1203
ACC-499,166000,2024-09-02,2023-10-06T07:00:00+0200,Other,Repurpose virtual vortals,Needs Analysis,Existing Customer - Downgrade,90,Opp-1204
ACC-499,97000,2025-03-26,2023-08-02T12:17:00+0200,Web,Target proactive deliverables,Perception Analysis,Existing Customer - Upgrade,55,Opp-1205
ACC-500,231000,2025-02-20,2023-03-02T15:27:00+0200,Partner Referral,Reinvent clicks-and-mortar portals,Qualification,New Customer,0,Opp-1206
